id,text,intent,language,is_code_switched,formality,difficulty
3973,server lag ko bela concurrency bug le two identical ledger entries result garyo.,duplicate_payment,code_switched,true,formal,hard
3974,SMS alert ma two deductions dekhayo tara order euta matra placed cha.,duplicate_payment,code_switched,true,neutral,medium
3975,paid twice by mistake euta refund chahiyo.,duplicate_payment,code_switched,true,informal,easy
3976,credit limit ma vako overlapping authorization hold lai please rectify garnus.,duplicate_payment,code_switched,true,formal,medium
3977,identical transaction id bata wallet dual debit vayo system fault le.,duplicate_payment,code_switched,true,neutral,hard
3978,reload button press garda accidentally double charge lagyo.,duplicate_payment,code_switched,true,informal,medium
3979,duplicate billing issue claim garna ko lagi ticket number dinus.,duplicate_payment,code_switched,true,formal,medium
3980,euta payment failed vanyo but statement ma dubai charge post vayo.,duplicate_payment,code_switched,true,neutral,medium
3981,The single sign-on mechanism via my enterprise provider is yielding an invalid SAML assertion.,account_login,english,false,formal,hard
3982,"When I type my correct password, the page just reloads to the login screen.",account_login,english,false,neutral,medium
3983,cant log in at all,account_login,english,false,informal,easy
3984,Why does the biometric authentication consistently fail on the latest app version?,account_login,english,false,formal,medium
3985,मेरो इन्टरप्राइज प्रोभाइडरमार्फत हुने सिंगल साइन-अन प्रणालीले अमान्य एसएएमएल रिपोर्ट दिइरहेको छ।,account_login,nepali_devanagari,false,formal,hard
3986,मैले सही पासवर्ड हाल्दा पनि पेज रिफ्रेस भएर लगइन स्क्रिनमै पुग्छ।,account_login,nepali_devanagari,false,neutral,medium
3987,लगइन गर्नै मिलेन त।,account_login,nepali_devanagari,false,informal,easy
3988,पछिल्लो एप भर्सनमा बायोमेट्रिक प्रमाणीकरण किन सधैं फेल भइरहेको छ?,account_login,nepali_devanagari,false,formal,medium
3989,mero enterprise provider marfat hune single sign-on pranali le amanya SAML report diiraheko xa.,account_login,romanized_nepali,false,formal,hard
3990,maile sahi password halda pani page refresh vayera login screen mai pugxa.,account_login,romanized_nepali,false,neutral,medium
3991,login garnai milena ta.,account_login,romanized_nepali,false,informal,easy
3992,pachillo app version ma biometric pramanikaran kina sadhai fail vairai ko xa?,account_login,romanized_nepali,false,formal,medium
3993,enterprise provider ko single sign-on mechanism le invalid SAML assertion yield gariracha.,account_login,code_switched,true,formal,hard
3994,correct password type garda pani page just reloads back to login screen.,account_login,code_switched,true,neutral,medium
3995,cant log in at all error matra falcha.,account_login,code_switched,true,informal,easy
3996,latest app version ma biometric authentication consistently kina fail huncha?,account_login,code_switched,true,formal,medium
3997,session token expire navai system le force log out garyo.,account_login,code_switched,true,neutral,hard
3998,OTP delivery ma huge delay cha MFA process complete garna sakina.,account_login,code_switched,true,informal,medium
3999,foreign IP bata connect garda geoblock le access deny garyo ki k ho?,account_login,code_switched,true,formal,medium
4000,third-party authenticator app le invalid code matra generate garcha.,account_login,code_switched,true,neutral,medium
4001,The cryptographic hash attached to the recovery URL is malformed and unverifiable.,password_reset,english,false,formal,hard
4002,I requested a new password but the email ended up in my spam folder expired.,password_reset,english,false,neutral,medium
4003,forgot my pass help,password_reset,english,false,informal,easy
4004,Can an administrator force a manual password override as my recovery email is deactivated?,password_reset,english,false,formal,medium
4005,रिकभरी युआरएलमा जोडिएको क्रिप्टोग्राफिक ह्यास बिग्रिएको छ र प्रमाणित गर्न सकिँदैन।,password_reset,nepali_devanagari,false,formal,hard
4006,मैले नयाँ पासवर्ड मागेको थिएँ तर इमेल स्प्याम फोल्डरमा गएर म्याद सकिएछ।,password_reset,nepali_devanagari,false,neutral,medium
4007,पासवर्ड बिर्सें मद्दत चाहियो।,password_reset,nepali_devanagari,false,informal,easy
4008,मेरो रिकभरी इमेल बन्द भएकोले एडमिनले म्यानुअल तरिकाले पासवर्ड परिवर्तन गरिदिन मिल्छ?,password_reset,nepali_devanagari,false,formal,medium
4009,recovery URL ma jodieko cryptographic hash bigrieko xa ra pramanit garna sakidaina.,password_reset,romanized_nepali,false,formal,hard
4010,maile naya password mageko thiye tara email spam folder ma gayera myad sakiexa.,password_reset,romanized_nepali,false,neutral,medium
4011,password birse maddat chahiyo.,password_reset,romanized_nepali,false,informal,easy
4012,mero recovery email banda vayekole admin le manual tarika le password pariwartan garidina milxa?,password_reset,romanized_nepali,false,formal,medium
4013,recovery URL ko cryptographic hash malformed cha ra unverifiable cha.,password_reset,code_switched,true,formal,hard
4014,new password request gareko email spam folder ma gayera expired vayo.,password_reset,code_switched,true,neutral,medium
4015,forgot my pass help me get a link.,password_reset,code_switched,true,informal,easy
4016,recovery email deactivated cha so admin le manual password override force garna sakcha?,password_reset,code_switched,true,formal,medium
4017,security questions ko answer birsiye reset garna alternate verification cha?,password_reset,code_switched,true,neutral,hard
4018,maximum request limit exceed vayo aba reset link block nai vako ho?,password_reset,code_switched,true,informal,medium
4019,new password halda policy constraints match bhayena bhanera save hudaina.,password_reset,code_switched,true,formal,medium
4020,phone number change bhayo SMS OTP nai aayena reset ko lagi.,password_reset,code_switched,true,neutral,medium
4021,Your strict heuristic anti-fraud engine flagged my legitimate wholesale order and suspended me.,account_locked,english,false,formal,hard
4022,My profile was frozen right after I uploaded my utility bill for address verification.,account_locked,english,false,neutral,medium
4023,unfreeze my acc,account_locked,english,false,informal,easy
4024,What specific bureaucratic procedure must I follow to lift this administrative ban?,account_locked,english,false,formal,medium
4025,तपाईंको कडा एन्टि-फ्रड इन्जिनले मेरो वैध थोक अर्डरलाई शंकास्पद मानेर मलाई निलम्बित गर्यो।,account_locked,nepali_devanagari,false,formal,hard
4026,मैले ठेगाना भेरिफिकेसनको लागि बिजुलीको बिल अपलोड गर्नासाथ मेरो प्रोफाइल फ्रिज भयो।,account_locked,nepali_devanagari,false,neutral,medium
4027,मेरो खाता खोलिदेउ।,account_locked,nepali_devanagari,false,informal,easy
4028,यो प्रशासनिक प्रतिबन्ध हटाउन मैले कुन विशेष कर्मचारीतन्त्रको प्रक्रिया पालना गर्नुपर्छ?,account_locked,nepali_devanagari,false,formal,medium
4029,tapai ko kada anti-fraud engine le mero baidh thok order lai shankaspad manera malai nilambit garyo.,account_locked,romanized_nepali,false,formal,hard
4030,maile thegana verification ko lagi bijuli ko bill upload garnasath mero profile freeze vayo.,account_locked,romanized_nepali,false,neutral,medium
4031,mero khata kholideu.,account_locked,romanized_nepali,false,informal,easy
4032,yo prashasanik pratibandha hatauna maile kun bisesh karmacharitantra ko prakriya palana garnuparxa?,account_locked,romanized_nepali,false,formal,medium
4033,strict heuristic anti-fraud engine le legitimate wholesale order flag garera suspended garyo.,account_locked,code_switched,true,formal,hard
4034,address verification ko lagi utility bill upload garda profile frozen bhayo.,account_locked,code_switched,true,neutral,medium
4035,unfreeze my acc I have an urgent order.,account_locked,code_switched,true,informal,easy
4036,administrative ban lift garna what specific bureaucratic procedure follow garnu parcha?,account_locked,code_switched,true,formal,medium
4037,multiple failed logins le garda security lock lagyo kasari remove garne?,account_locked,code_switched,true,neutral,hard
4038,VPN use garda IP blocklist ma paryo ani account disable garyo.,account_locked,code_switched,true,informal,medium
4039,compliance team lai documents submit gareko still account blocked nai cha.,account_locked,code_switched,true,formal,medium
4040,suspension ko proper rationale explain garnus terms of service breach chaina mero.,account_locked,code_switched,true,neutral,medium
4041,Is the acoustic dampening material certified for industrial decibel reduction?,product_information,english,false,formal,hard
4042,I want to know if the included warranty covers accidental water damage.,product_information,english,false,neutral,medium
4043,is the material soft,product_information,english,false,informal,easy
4044,Can you verify the specific weight capacity of the lower shelving unit?,product_information,english,false,formal,medium
4045,के एकोस्टिक ड्याम्पेनिङ सामग्री औद्योगिक डेसिबल घटाउनको लागि प्रमाणित छ?,product_information,nepali_devanagari,false,formal,hard
4046,म जान्न चाहन्छु कि यसमा भएको वारेन्टीले झुक्किएर पानीले भिज्दा हुने क्षतिको कभर गर्छ कि गर्दैन।,product_information,nepali_devanagari,false,neutral,medium
4047,यो कपडा नरम छ कि खस्रो?,product_information,nepali_devanagari,false,informal,easy
4048,तल्लो र्‍याकले ठ्याक्कै कति तौल धान्न सक्छ भनेर प्रमाणित गर्न सक्नुहुन्छ?,product_information,nepali_devanagari,false,formal,medium
4049,k acoustic dampening samagri audhyogik decibel ghatauna ko lagi pramanit xa?,product_information,romanized_nepali,false,formal,hard
4050,ma janna chahanxu ki yesma vayeko warranty le jhukkiera pani le bhijda hune kshati ko cover garxa ki gardaina.,product_information,romanized_nepali,false,neutral,medium
4051,yo kapada naram xa ki khasro?,product_information,romanized_nepali,false,informal,easy
4052,tallo rack le thyakkai kati taul dhanna sakxa vanera pramanit garna saknuhunxa?,product_information,romanized_nepali,false,formal,medium
4053,acoustic dampening material industrial decibel reduction ko lagi certified cha ki nai?,product_information,code_switched,true,formal,hard
4054,included warranty le accidental water damage cover garcha ki gardaina?,product_information,code_switched,true,neutral,medium
4055,is the material soft and comfortable use garda?,product_information,code_switched,true,informal,easy
4056,lower shelving unit ko specific weight capacity verify garna milcha?,product_information,code_switched,true,formal,medium
4057,electronic device ko peak power consumption spec sheet ma list chaina.,product_information,code_switched,true,neutral,hard
4058,cruelty free ra organic ingredients use bhako cha cosmetics ma?,product_information,code_switched,true,informal,medium
4059,built in battery ho ki removable battery ho yo laptop model ma?,product_information,code_switched,true,formal,medium
4060,Bluetooth 5.3 backwards compatible cha purano devices sanga?,product_information,code_switched,true,neutral,medium
4061,Has the global supply chain shortage rendered this particular SKU obsolete?,product_availability,english,false,formal,hard
4062,"The silver edition says out of stock, will it be replenished before Friday?",product_availability,english,false,neutral,medium
4063,any left for sale,product_availability,english,false,informal,easy
4064,Can I issue a corporate backorder for the currently unavailable networking switches?,product_availability,english,false,formal,medium
4065,के विश्वव्यापी आपूर्ति शृङ्खलाको अभावले यो विशेष मोडललाई सधैंको लागि बन्द गरिदिएको हो?,product_availability,nepali_devanagari,false,formal,hard
4066,"सिल्भर रङको सामान सकियो भन्छ, के यो शुक्रबार अघि फेरि आउँछ?",product_availability,nepali_devanagari,false,neutral,medium
4067,बेच्नको लागि केही बाँकी छ त?,product_availability,nepali_devanagari,false,informal,easy
4068,हाल उपलब्ध नभएको नेटवर्किङ स्विचहरूको लागि म कर्पोरेट ब्याकअर्डर दिन सक्छु?,product_availability,nepali_devanagari,false,formal,medium
4069,k biswabyapi aapurti shrinkhala ko abhab le yo bisesh model lai sadhaiko lagi banda garidieko ho?,product_availability,romanized_nepali,false,formal,hard
4070,"silver rang ko saman sakiyo vanxa, k yo shukrabar aghi feri aauxa?",product_availability,romanized_nepali,false,neutral,medium
4071,bechna ko lagi kehi baki xa ta?,product_availability,romanized_nepali,false,informal,easy
4072,haal uplabdha navayeko networking switches haru ko lagi ma corporate backorder dina sakxu?,product_availability,romanized_nepali,false,formal,medium
4073,global supply chain shortage le yo particular SKU obsolete bhako ho ra?,product_availability,code_switched,true,formal,hard
4074,silver edition out of stock cha Friday aghi replenished huncha?,product_availability,code_switched,true,neutral,medium
4075,any left for sale ki purai empty cha warehouse?,product_availability,code_switched,true,informal,easy
4076,currently unavailable networking switches ko corporate backorder issue garna milcha?,product_availability,code_switched,true,formal,medium
4077,offline retail outlet ma yo discontinued item ko residual stock hola?,product_availability,code_switched,true,neutral,hard
4078,pre-booking garna milcha upcoming holiday seasonal lot ko lagi?,product_availability,code_switched,true,informal,medium
4079,similar alternative models recommend garnus na yo item sold out vayepachi.,product_availability,code_switched,true,formal,medium
4080,notify me alert system work gardaina email kaile aawcha restock huda?,product_availability,code_switched,true,neutral,medium
4081,I must arbitrate this complex dispute with a senior managing executive forthwith.,human_agent_request,english,false,formal,hard
4082,The automated workflow isn't understanding my question about a partial exchange.,human_agent_request,english,false,neutral,medium
4083,human chat please,human_agent_request,english,false,informal,easy
4084,Stop the AI interactions and assign a live support specialist to my case.,human_agent_request,english,false,formal,medium
4085,म यो जटिल विवाद तुरुन्तै वरिष्ठ प्रबन्धक अधिकारीसँग मध्यस्थता गर्न चाहन्छु।,human_agent_request,nepali_devanagari,false,formal,hard
4086,अटोमेटिक च्याटले आंशिक साटासाटको बारेमा मेरो प्रश्न बुझिरहेको छैन।,human_agent_request,nepali_devanagari,false,neutral,medium
4087,मान्छेसँग च्याट गर्न देउ न।,human_agent_request,nepali_devanagari,false,informal,easy
4088,एआई कुराकानी बन्द गर्नुहोस् र मेरो केसमा एक प्रत्यक्ष समर्थन विशेषज्ञ खटाउनुहोस्।,human_agent_request,nepali_devanagari,false,formal,medium
4089,ma yo jatil biwad turuntai baristha prabandhak adhikari sanga madhyasthata garna chahanxu.,human_agent_request,romanized_nepali,false,formal,hard
4090,automatic chat le aanshik satasat ko barema mero prashna bujhiraheko xaina.,human_agent_request,romanized_nepali,false,neutral,medium
4091,manxe sanga chat garna deu na.,human_agent_request,romanized_nepali,false,informal,easy
4092,AI kurakani banda garnuhos ra mero case ma ek pratyaksha samarthan biseshagya khataunuhos.,human_agent_request,romanized_nepali,false,formal,medium
4093,complex dispute arbitrate garna senior managing executive sanga forthwith connect gara.,human_agent_request,code_switched,true,formal,hard
4094,automated workflow le partial exchange ko mero question understand garena.,human_agent_request,code_switched,true,neutral,medium
4095,human chat please bot le irritate garyo.,human_agent_request,code_switched,true,informal,easy
4096,AI interactions stop garera live support specialist assign garnus mero case ma.,human_agent_request,code_switched,true,formal,medium
4097,interactive voice response bypass garera human operator lai route gardinus.,human_agent_request,code_switched,true,neutral,hard
4098,customer care representative ko direct extension number cha?,human_agent_request,code_switched,true,informal,medium
4099,bot is sending generic links I specifically requested a human agent.,human_agent_request,code_switched,true,formal,medium
4100,escalation matrix follow garera higher authority lai line pass gara.,human_agent_request,code_switched,true,neutral,medium
