id,text,intent,language,is_code_switched,formality,difficulty
2673,full refund credited to my source account immediately expect garchu.,refund_request,code_switched,True,formal,hard
2674,delivery refuse garda door bata automatic money back huncha?,refund_request,code_switched,True,neutral,medium
2675,digital transfer ko satta refund check issue garna milcha?,refund_request,code_switched,True,formal,medium
2676,pay me back for this damaged garbage product.,refund_request,code_switched,True,informal,easy
2677,missing parts ko lagi partial rebate magnu cha kasari garne?,refund_request,code_switched,True,neutral,medium
2678,refund dispute file gareko accept nai vayena review garnus.,refund_request,code_switched,True,formal,hard
2679,wallet ma haina real bank account ma refund chahiyo.,refund_request,code_switched,True,informal,medium
2680,cancellation pachi ko refund initiate vako chaina proceed it.,refund_request,code_switched,True,neutral,easy
2681,Can you escalate my refund inquiry to the financial controller?,refund_status,english,False,formal,hard
2682,The merchant confirmed the refund on Friday but it is missing today.,refund_status,english,False,neutral,medium
2683,any update on my refund,refund_status,english,False,informal,easy
2684,Does the refund status 'settled' mean my bank has it now?,refund_status,english,False,formal,medium
2685,के तपाईं मेरो रिफन्डको सोधपुछलाई आर्थिक नियन्त्रककहाँ पुर्‍याउन सक्नुहुन्छ?,refund_status,nepali_devanagari,False,formal,hard
2686,पसलेले शुक्रबार पैसा फिर्ता गर्यो भनेको थियो तर आजसम्म आएको छैन।,refund_status,nepali_devanagari,False,neutral,medium
2687,मेरो रिफन्डको केही खबर छ?,refund_status,nepali_devanagari,False,informal,easy
2688,रिफन्ड स्टेटस 'सेटल्ड' भनेको बैंकमा पैसा गइसक्यो भनेको हो?,refund_status,nepali_devanagari,False,formal,medium
2689,k tapai mero refund ko sodhpuch lai aarthik niyantrak kaha puryauna saknuhunxa?,refund_status,romanized_nepali,False,formal,hard
2690,pasale le shukrabar paisa firta garyo vaneko thiyo tara aajasamma aako xaina.,refund_status,romanized_nepali,False,neutral,medium
2691,mero refund ko kehi khabar xa?,refund_status,romanized_nepali,False,informal,easy
2692,refund status settled vaneko bank ma paisa gaisakyo vaneko ho?,refund_status,romanized_nepali,False,formal,medium
2693,refund inquiry lai financial controller kaha escalate garna milcha?,refund_status,code_switched,True,formal,hard
2694,merchant confirmed the refund on Friday tara aaja samma missing cha.,refund_status,code_switched,True,neutral,medium
2695,refund status settled means my bank has the funds now?,refund_status,code_switched,True,formal,medium
2696,update on my refund please dherai din wait garisake.,refund_status,code_switched,True,informal,easy
2697,tracking portal ma refund processing dekhaucha but ARN aayena.,refund_status,code_switched,True,neutral,hard
2698,bank le fund reject garyo re k ho refund ko status?,refund_status,code_switched,True,informal,medium
2699,business days calculate garda weekends include huncha in refund time?,refund_status,code_switched,True,formal,medium
2700,refund successful vanyo sms ma tara balance update vayena.,refund_status,code_switched,True,neutral,medium
2701,The verification token expired before the transaction could be authorized.,payment_failed,english,False,formal,hard
2702,My checkout failed because the billing zip code didn't match the card.,payment_failed,english,False,neutral,medium
2703,card decline again,payment_failed,english,False,informal,easy
2704,Is your site blocking IP addresses from this particular country during payment?,payment_failed,english,False,formal,medium
2705,ट्रान्जेक्सन प्रमाणित हुनुभन्दा अघि नै भेरिफिकेसन टोकनको म्याद सकियो।,payment_failed,nepali_devanagari,False,formal,hard
2706,कार्ड र ठेगानाको पिन कोड नमिलेर मेरो भुक्तानी फेल भयो।,payment_failed,nepali_devanagari,False,neutral,medium
2707,कार्डले फेरि पनि काम गरेन।,payment_failed,nepali_devanagari,False,informal,easy
2708,के तपाईंको साइटले पैसा तिर्ने बेलामा यो देशको आइपी एड्रेसलाई ब्लक गर्छ?,payment_failed,nepali_devanagari,False,formal,medium
2709,transaction pramanit hunuvanda aghi nai verification token ko myad sakiyo.,payment_failed,romanized_nepali,False,formal,hard
2710,card ra thegana ko pin code namilera mero bhuktani fail vayo.,payment_failed,romanized_nepali,False,neutral,medium
2711,card le feri pani kaam garena.,payment_failed,romanized_nepali,False,informal,easy
2712,k tapaiko site le paisa tirne bela ma yo desh ko ip address lai block garxa?,payment_failed,romanized_nepali,False,formal,medium
2713,transaction authorize huna aghi verification token expired bhayo.,payment_failed,code_switched,True,formal,hard
2714,billing zip code card sanga match navayera checkout failed bhayo.,payment_failed,code_switched,True,neutral,medium
2715,particular country ko IP addresses payment bela block huncha ra site ma?,payment_failed,code_switched,True,formal,medium
2716,card feri decline vayo k ho problem yesma?,payment_failed,code_switched,True,informal,easy
2717,insufficient funds nabhaye pani transaction fail bhayo repeatedly.,payment_failed,code_switched,True,neutral,hard
2718,gateway timeout error aayo payment processing bela.,payment_failed,code_switched,True,informal,medium
2719,unsupported payment method bhancha while using prepaid debit card.,payment_failed,code_switched,True,formal,medium
2720,bank server down vanya cha so failed try again later.,payment_failed,code_switched,True,neutral,easy
2721,My funds have been placed in an administrative hold pending KYC clearance.,payment_pending,english,False,formal,hard
2722,I transferred the cash an hour ago but my cart hasn't updated.,payment_pending,english,False,neutral,medium
2723,my money is stuck,payment_pending,english,False,informal,easy
2724,Does a pending status mean my order isn't reserved yet?,payment_pending,english,False,formal,medium
2725,केवाईसी क्लियरेन्स नभएसम्म मेरो रकमलाई प्रशासनिक होल्डमा राखिएको छ।,payment_pending,nepali_devanagari,False,formal,hard
2726,मैले एक घण्टा अघि पैसा ट्रान्सफर गरेँ तर मेरो कार्ट अपडेट भएको छैन।,payment_pending,nepali_devanagari,False,neutral,medium
2727,मेरो पैसा अड्कियो त।,payment_pending,nepali_devanagari,False,informal,easy
2728,पेमेन्ट पेन्डिङ हुनु भनेको मेरो अर्डर रिजर्भ नभएको हो?,payment_pending,nepali_devanagari,False,formal,medium
2729,kyc clearance navayesamma mero rakam lai prashasanik hold ma rakhieko xa.,payment_pending,romanized_nepali,False,formal,hard
2730,maile ek ghanta aghi paisa transfer gare tara mero cart update vako xaina.,payment_pending,romanized_nepali,False,neutral,medium
2731,mero paisa adkiyo ta.,payment_pending,romanized_nepali,False,informal,easy
2732,payment pending hunu vaneko mero order reserve navako ho?,payment_pending,romanized_nepali,False,formal,medium
2733,funds administrative hold ma placed bhayo pending KYC clearance.,payment_pending,code_switched,True,formal,hard
2734,cash transfer gareko an hour ago but cart is not updated.,payment_pending,code_switched,True,neutral,medium
2735,pending status ko meaning order unreserved cha bhanne ho?,payment_pending,code_switched,True,formal,medium
2736,mero money stuck bhayo processing ma k garnu aba.,payment_pending,code_switched,True,informal,easy
2737,escrow hold kati din samma lagcha for new buyer account?,payment_pending,code_switched,True,neutral,hard
2738,manual clearance chaincha bhanxa bank transfer ko lagi.,payment_pending,code_switched,True,informal,medium
2739,transaction under review cha payment clear bhako chaina.,payment_pending,code_switched,True,formal,medium
2740,paisa deduct vayo account bata tara awaiting confirmation bhancha.,payment_pending,code_switched,True,neutral,easy
2741,The dispute resolution team initiated a chargeback and returned the funds.,payment_reversed,english,False,formal,hard
2742,I got a notification saying the transaction was cancelled and refunded automatically.,payment_reversed,english,False,neutral,medium
2743,why did you return my money,payment_reversed,english,False,informal,easy
2744,If the charge was reversed by the system will my order be shipped?,payment_reversed,english,False,formal,medium
2745,विवाद समाधान टोलीले चार्जव्याक सुरु गरेर रकम फिर्ता गरिदियो।,payment_reversed,nepali_devanagari,False,formal,hard
2746,ट्रान्जेक्सन रद्द भयो र पैसा आफैं फिर्ता भयो भन्ने म्यासेज आयो।,payment_reversed,nepali_devanagari,False,neutral,medium
2747,किन मेरो पैसा फिर्ता गरेको?,payment_reversed,nepali_devanagari,False,informal,easy
2748,यदि सिस्टमले पैसा रिभर्स गरेको हो भने मेरो सामान आउँछ कि आउँदैन?,payment_reversed,nepali_devanagari,False,formal,medium
2749,biwad samadhan toli le chargeback suru garera rakam firta garidiyo.,payment_reversed,romanized_nepali,False,formal,hard
2750,transaction radda vayo ra paisa aafai firta vayo vanne message aayo.,payment_reversed,romanized_nepali,False,neutral,medium
2751,kina mero paisa firta gareko?,payment_reversed,romanized_nepali,False,informal,easy
2752,yadi system le paisa reverse gareko ho vane mero saman aauxa ki aaudaina?,payment_reversed,romanized_nepali,False,formal,medium
2753,dispute resolution team le chargeback initiated garyo ani returned funds.,payment_reversed,code_switched,True,formal,hard
2754,notification aayo that transaction cancelled and automatically refunded bhayo.,payment_reversed,code_switched,True,neutral,medium
2755,charge reversed by system bhayo will my order be shipped now?,payment_reversed,code_switched,True,formal,medium
2756,money kina return garyo maile ta cancel garya thena.,payment_reversed,code_switched,True,informal,easy
2757,pricing glitch le garda merchant le payment bounce back garaidiyo.,payment_reversed,code_switched,True,neutral,hard
2758,auto-reversal SMS aayo but order history ma active dekhaudai cha.,payment_reversed,code_switched,True,informal,medium
2759,technical error le garda transaction void bhayo re.,payment_reversed,code_switched,True,formal,medium
2760,paisa merai ma aayo return vayera order discard vako ho?,payment_reversed,code_switched,True,neutral,easy
2761,My accounting logs indicate two synchronous debits for the single cart.,duplicate_payment,english,False,formal,hard
2762,I tried reloading the page when it froze and it charged me twice.,duplicate_payment,english,False,neutral,medium
2763,paid double for one thing,duplicate_payment,english,False,informal,easy
2764,How fast can you reverse the additional unauthorized charge?,duplicate_payment,english,False,formal,medium
2765,मेरो खाताको विवरणले एउटै कार्टको लागि दुई पटक सँगसँगै पैसा काटिएको देखाउँछ।,duplicate_payment,nepali_devanagari,False,formal,hard
2766,पेज अड्किँदा मैले रिलोड गरेँ अनि दुई पटक पैसा काटिदियो।,duplicate_payment,nepali_devanagari,False,neutral,medium
2767,एउटा सामानको डबल पैसा तिरेँ।,duplicate_payment,nepali_devanagari,False,informal,easy
2768,तपाईंहरू यो अतिरिक्त अनाधिकृत चार्जलाई कति चाँडो फिर्ता गर्न सक्नुहुन्छ?,duplicate_payment,nepali_devanagari,False,formal,medium
2769,mero khata ko biwaran le eutai cart ko lagi dui patak sangsangai paisa katieko dekhauxa.,duplicate_payment,romanized_nepali,False,formal,hard
2770,page adkida maile reload gare ani dui patak paisa katidiyo.,duplicate_payment,romanized_nepali,False,neutral,medium
2771,euta saman ko double paisa tire.,duplicate_payment,romanized_nepali,False,informal,easy
2772,timiharu yo atirikta anadhikrit charge lai kati chando firta garna saknuhunxa?,duplicate_payment,romanized_nepali,False,formal,medium
2773,accounting logs indicate two synchronous debits for a single cart.,duplicate_payment,code_switched,True,formal,hard
2774,page freeze huda reload try gareko it charged me twice.,duplicate_payment,code_switched,True,neutral,medium
2775,additional unauthorized charge reverse garna how fast can you process?,duplicate_payment,code_switched,True,formal,medium
2776,euta kura ko double pay vayo kasari ho yesto mistake.,duplicate_payment,code_switched,True,informal,easy
2777,identical authorization code bata twice deduct bhayo account bata.,duplicate_payment,code_switched,True,neutral,hard
2778,double billing issue claim garna reference number k cha?,duplicate_payment,code_switched,True,informal,medium
2779,duplicate transaction trace garera extra amount refund gardinus.,duplicate_payment,code_switched,True,formal,medium
2780,same item ko 2 choti sms aayo paisa katesakyo.,duplicate_payment,code_switched,True,neutral,easy
2781,The identity verification system rejects my face scan completely.,account_login,english,False,formal,hard
2782,I received an error that my session is invalid and I need to sign in again.,account_login,english,False,neutral,medium
2783,let me into my acc,account_login,english,False,informal,easy
2784,Does your app support biometric login for this specific device model?,account_login,english,False,formal,medium
2785,पहिचान प्रमाणीकरण प्रणालीले मेरो अनुहारको स्क्यान पूरै अस्वीकार गर्छ।,account_login,nepali_devanagari,False,formal,hard
2786,मेरो सेसन अमान्य भयो र मैले फेरि लगइन गर्नुपर्छ भन्ने इरर आयो।,account_login,nepali_devanagari,False,neutral,medium
2787,मलाई मेरो खातामा छिर्न देउ।,account_login,nepali_devanagari,False,informal,easy
2788,के तपाईंको एपले यो विशेष मोडलको डिभाइसमा बायोमेट्रिक लगइन सपोर्ट गर्छ?,account_login,nepali_devanagari,False,formal,medium
2789,pahichan pramanikaran pranali le mero anuhar ko scan purai aswikar garxa.,account_login,romanized_nepali,False,formal,hard
2790,mero session amanya vayo ra maile feri login garnuparxa vanne error aayo.,account_login,romanized_nepali,False,neutral,medium
2791,malai mero khata ma chirna deu.,account_login,romanized_nepali,False,informal,easy
2792,k tapaiko app le yo bisesh model ko device ma biometric login support garxa?,account_login,romanized_nepali,False,formal,medium
2793,identity verification system completely rejects my face scan.,account_login,code_switched,True,formal,hard
2794,session invalid error aayo so I need to sign in again.,account_login,code_switched,True,neutral,medium
2795,specific device model ma biometric login support garcha app le?,account_login,code_switched,True,formal,medium
2796,acc vitra chirna diyena system bug cha ki k ho.,account_login,code_switched,True,informal,easy
2797,SSO integration failure dekhaucha Google account use garda.,account_login,code_switched,True,neutral,hard
2798,MFA code delay aayo tyati bela samma timeout huncha.,account_login,code_switched,True,informal,medium
2799,credentials proper chan but backend server down cha login block garyo.,account_login,code_switched,True,formal,medium
2800,phone number change gareko purano number ma OTP jancha.,account_login,code_switched,True,neutral,easy
2801,The secure token appended to the password recovery URL is invalid.,password_reset,english,False,formal,hard
2802,I answered the security questions but the page simply refreshed.,password_reset,english,False,neutral,medium
2803,need a reset link bro,password_reset,english,False,informal,easy
2804,Is it possible to receive the recovery pin via physical mail?,password_reset,english,False,formal,medium
2805,पासवर्ड रिकभरी युआरएलमा जोडिएको सुरक्षित टोकन अमान्य छ।,password_reset,nepali_devanagari,False,formal,hard
2806,मैले सेक्युरिटी प्रश्नहरूको उत्तर दिएँ तर पेज आफैं रिफ्रेस भयो।,password_reset,nepali_devanagari,False,neutral,medium
2807,मलाई एउटा रिसेट लिंक चाहियो।,password_reset,nepali_devanagari,False,informal,easy
2808,हुलाकमार्फत रिकभरी पिन प्राप्त गर्न सम्भव छ?,password_reset,nepali_devanagari,False,formal,medium
2809,password recovery url ma jodieko surakshit token amanya xa.,password_reset,romanized_nepali,False,formal,hard
2810,maile security prashna haru ko uttar diye tara page aafai refresh vayo.,password_reset,romanized_nepali,False,neutral,medium
2811,malai euta reset link chahiyo.,password_reset,romanized_nepali,False,informal,easy
2812,hulak marfat recovery pin prapta garna sambhab xa?,password_reset,romanized_nepali,False,formal,medium
2813,password recovery URL ma appended secure token invalid cha.,password_reset,code_switched,True,formal,hard
2814,security questions answer gareko tara page simply refresh bhayo.,password_reset,code_switched,True,neutral,medium
2815,recovery pin physical mail via receive garna possible cha?,password_reset,code_switched,True,formal,medium
2816,reset link pathaideu yar password birsiyo.,password_reset,code_switched,True,informal,easy
2817,maximum OTP requests limit reached bhayo aba bypass kasari garne?,password_reset,code_switched,True,neutral,hard
2818,admin override trigger garnu parcha old email ma access chaina.,password_reset,code_switched,True,informal,medium
2819,new password format constraints match bhayena error dekhako dekhai cha.,password_reset,code_switched,True,formal,medium
2820,link expire bhayo aune bittikai spam ma thiyo.,password_reset,code_switched,True,neutral,easy
2821,An internal audit flagged my profile for potential money laundering risks.,account_locked,english,False,formal,hard
2822,I travel a lot and the different IPs caused my account to be restricted.,account_locked,english,False,neutral,medium
2823,why cant i use my account,account_locked,english,False,informal,easy
2824,Please outline the specific verification steps to remove the ban.,account_locked,english,False,formal,medium
2825,आन्तरिक अडिटले मेरो प्रोफाइललाई सम्भावित सम्पत्ति शुद्धीकरणको जोखिममा राखेर बन्द गर्यो।,account_locked,nepali_devanagari,False,formal,hard
2826,म धेरै यात्रा गर्छु र फरक आइपीहरूको कारणले मेरो खातामा प्रतिबन्ध लगाइयो।,account_locked,nepali_devanagari,False,neutral,medium
2827,मैले मेरो खाता किन चलाउन पाउँदिनँ?,account_locked,nepali_devanagari,False,informal,easy
2828,प्रतिबन्ध हटाउनको लागि चाहिने निश्चित प्रमाणीकरण चरणहरूको विवरण दिनुहोस्।,account_locked,nepali_devanagari,False,formal,medium
2829,aantarik audit le mero profile lai sambhabit sampatti shuddhikaran ko jokhim ma rakhera banda garyo.,account_locked,romanized_nepali,False,formal,hard
2830,ma dherai yatra garxu ra farak ip haruko karanle mero khata ma pratibandha lagaiyo.,account_locked,romanized_nepali,False,neutral,medium
2831,maile mero khata kina chalauna paundina?,account_locked,romanized_nepali,False,informal,easy
2832,pratibandha hatauna ko lagi chahine nishchit pramanikaran charan haru ko biwaran dinuhos.,account_locked,romanized_nepali,False,formal,medium
2833,internal audit flagged my profile for potential money laundering risks.,account_locked,code_switched,True,formal,hard
2834,travel garda different IPs le garda account restricted bhayo.,account_locked,code_switched,True,neutral,medium
2835,ban remove garna specific verification steps outline garnus please.,account_locked,code_switched,True,formal,medium
2836,mero account use garna kine namileko vana ta.,account_locked,code_switched,True,informal,easy
2837,fraud detection bot wrongly triggered a permanent suspension.,account_locked,code_switched,True,neutral,hard
2838,KYC details provide gareko still id freeze ma cha.,account_locked,code_switched,True,informal,medium
2839,I formally request compliance team lai mero locked profile review garna.,account_locked,code_switched,True,formal,medium
2840,suspicious login attempt bhandai auto-lock handiyo system le.,account_locked,code_switched,True,neutral,easy
2881,I am serving formal notice that I require a senior arbiter for this dispute.,human_agent_request,english,False,formal,hard
2882,Your automated triage is failing to grasp my nuanced issue.,human_agent_request,english,False,neutral,medium
2883,put a person on chat,human_agent_request,english,False,informal,easy
2884,Please terminate this automated sequence and patch me through to an executive.,human_agent_request,english,False,formal,medium
2885,म यो विवादको लागि एक वरिष्ठ मध्यस्थकर्ता आवश्यक छ भनेर औपचारिक सूचना दिँदैछु।,human_agent_request,nepali_devanagari,False,formal,hard
2886,तपाईंको अटोमेटिक प्रणाली मेरो जटिल समस्या बुझ्न असफल भइरहेको छ।,human_agent_request,nepali_devanagari,False,neutral,medium
2887,च्याटमा कोही मान्छे आउ त।,human_agent_request,nepali_devanagari,False,informal,easy
2888,कृपया यो अटोमेटिक कुराकानी बन्द गरेर मलाई कार्यकारी अधिकारीसँग जोड्नुहोस्।,human_agent_request,nepali_devanagari,False,formal,medium
2889,ma yo biwad ko lagi ek baristha madhyasthakarta aawashyak xa vanera aupacharik suchana didaixu.,human_agent_request,romanized_nepali,False,formal,hard
2890,tapaiko automatic pranali mero jatil samasya bujhna asafal vairai ko xa.,human_agent_request,romanized_nepali,False,neutral,medium
2891,chat ma kohi manxe aau ta.,human_agent_request,romanized_nepali,False,informal,easy
2892,kripaya yo automatic kurakani banda garera malai karyakari adhikarisanga jodnuhos.,human_agent_request,romanized_nepali,False,formal,medium
2893,formal notice serve gardaichu senior arbiter require cha this dispute lai.,human_agent_request,code_switched,True,formal,hard
2894,automated triage fail bhairacha to grasp my nuanced issue.,human_agent_request,code_switched,True,neutral,medium
2895,automated sequence terminate garera executive lai patch through garnus.,human_agent_request,code_switched,True,formal,medium
2896,chat ma real person lai lyau kasto AI hola.,human_agent_request,code_switched,True,informal,easy
2897,bot le loop ma fasayo escalation to higher authority is needed.,human_agent_request,code_switched,True,neutral,hard
2898,human supervisor lai line pass gara malai kura garnu cha.,human_agent_request,code_switched,True,informal,medium
2899,I strictly demand a transfer to a live representative immediately.,human_agent_request,code_switched,True,formal,medium
2900,AI support stop garera actual support staff assign gara.,human_agent_request,code_switched,True,neutral,medium
2901,Which shipping carrier is responsible for delivering my parcel?,order_tracking,english,False,formal,medium
2902,The tracking page shows no movement for three days straight.,order_tracking,english,False,neutral,hard
2903,track my order,order_tracking,english,False,informal,easy
2904,Can you give me the driver's exact location right now?,order_tracking,english,False,neutral,medium
2905,मेरो सामान कुन डेलिभरी कम्पनीले ल्याउँदै छ?,order_tracking,nepali_devanagari,False,formal,medium
2906,ट्र्याकिङ पेजमा तीन दिनदेखि केही अपडेट छैन।,order_tracking,nepali_devanagari,False,neutral,hard
2907,अर्डर ट्र्याक गरिदिनु न।,order_tracking,nepali_devanagari,False,informal,easy
2908,गाडी अहिले कुन ठाउँमा पुग्यो ठ्याक्कै भन्न मिल्छ?,order_tracking,nepali_devanagari,False,neutral,medium
2909,mero saman kun delivery company le lyaudai chha?,order_tracking,romanized_nepali,False,formal,medium
2910,tracking page ma tin din dekhi kei update xaina.,order_tracking,romanized_nepali,False,neutral,hard
2911,order track garidinu na.,order_tracking,romanized_nepali,False,informal,easy
2912,gadi ahile kun thauma pugyo thyakkai vanna milchha?,order_tracking,romanized_nepali,False,neutral,medium
2913,shipping carrier ko detail provide garna milcha?,order_tracking,code_switched,True,formal,medium
2914,tracking portal completely static cha for three days.,order_tracking,code_switched,True,neutral,hard
2915,order track gardim na chito.,order_tracking,code_switched,True,informal,easy
2916,driver ko exact location track garna option chaina?,order_tracking,code_switched,True,neutral,medium
2917,live GPS tracking update kina stuck bhako cha?,order_tracking,code_switched,True,neutral,hard
2918,consignment hub ma pugeko cha but local delivery assign vayena.,order_tracking,code_switched,True,formal,medium
2919,waybill number le kunai pani status dekhaudaina ta.,order_tracking,code_switched,True,informal,medium
2920,courier ko dispatch status track garne alternative link cha?,order_tracking,code_switched,True,formal,medium
2921,Has the seller reviewed and authorized my purchase yet?,order_status,english,False,formal,hard
2922,My order history says 'processing' but it has been a week.,order_status,english,False,neutral,medium
2923,is my order accepted,order_status,english,False,informal,easy
2924,Please send me the confirmation receipt for my transaction.,order_status,english,False,formal,medium
2925,पसलेले मेरो खरिदलाई हेरेर स्वीकृति दियो कि दिएन?,order_status,nepali_devanagari,False,formal,hard
2926,अर्डर हिस्ट्रीमा 'प्रोसेसिङ' देखाएको एक हप्ता भइसक्यो।,order_status,nepali_devanagari,False,neutral,medium
2927,मेरो अर्डर पक्का भयो त?,order_status,nepali_devanagari,False,informal,easy
2928,मलाई मेरो कारोबारको पक्का भएको रसिद पठाइदिनुस्।,order_status,nepali_devanagari,False,formal,medium
2929,pasale le mero kharid lai herera swikriti diyo ki diyena?,order_status,romanized_nepali,False,formal,hard
2930,order history ma processing dekhayeko ek hapta vaisakyo.,order_status,romanized_nepali,False,neutral,medium
2931,mero order pakka vayo ta?,order_status,romanized_nepali,False,informal,easy
2932,malai mero karobar ko pakka vayeko rasid pathaidinus.,order_status,romanized_nepali,False,formal,medium
2933,seller le purchase review garera authorize garyo ki nai?,order_status,code_switched,True,formal,hard
2934,order history ma processing stuck bhako ek week bhaisakyo.,order_status,code_switched,True,neutral,medium
2935,order accept vayo ki reject vayo kasari thapaune?,order_status,code_switched,True,informal,easy
2936,transaction confirmation receipt mail ma pathaidinus please.,order_status,code_switched,True,formal,medium
2937,order fulfillment pending dekhaudai cha dashboard ma.,order_status,code_switched,True,neutral,hard
2938,payment success vayo tara order verify bhako chaina.,order_status,code_switched,True,informal,medium
2939,bulk order ko processing stage kata pugyo?,order_status,code_switched,True,formal,medium
2940,checkout ta vayo but status update vayena app ma.,order_status,code_switched,True,neutral,medium
2941,I need to revoke my order before the logistics team dispatches it.,order_cancellation,english,False,formal,hard
2942,Can I just remove the t-shirt and keep the jeans in my order?,order_cancellation,english,False,neutral,medium
2943,cancel everything,order_cancellation,english,False,informal,easy
2944,The cancellation button is grayed out on my account page.,order_cancellation,english,False,neutral,medium
2945,डेलिभरी टिमले सामान पठाउनुभन्दा अघि म यो अर्डर खारेज गर्न चाहन्छु।,order_cancellation,nepali_devanagari,False,formal,hard
2946,अर्डरबाट टिसर्ट मात्र हटाएर जिन्स पाइन्ट चाहिँ राख्न मिल्छ?,order_cancellation,nepali_devanagari,False,neutral,medium
2947,सबै अर्डर क्यान्सिल गर त।,order_cancellation,nepali_devanagari,False,informal,easy
2948,मेरो एकाउन्ट पेजमा क्यान्सिल गर्ने बटन नै थिच्न नमिल्ने भएको छ।,order_cancellation,nepali_devanagari,False,neutral,medium
2949,delivery team le saman pathaunu vanda aghi ma yo order kharej garna chahanxu.,order_cancellation,romanized_nepali,False,formal,hard
2950,order bata tshirt matra hataera jeans pant chai rakhna milxa?,order_cancellation,romanized_nepali,False,neutral,medium
2951,sabai order cancel gara ta.,order_cancellation,romanized_nepali,False,informal,easy
2952,mero account page ma cancel garne button nai thichna namilne vako xa.,order_cancellation,romanized_nepali,False,neutral,medium
2953,logistics team le dispatch garna aghi order revoke garna milcha?,order_cancellation,code_switched,True,formal,hard
2954,order bata t-shirt matra remove garera jeans keep garna milcha?,order_cancellation,code_switched,True,neutral,medium
2955,sabai items cancel handinu maile kinsake local market bata.,order_cancellation,code_switched,True,informal,easy
2956,account page ma cancellation button grayed out cha why?,order_cancellation,code_switched,True,neutral,medium
2957,accidental purchase vayo terminate the entire transaction.,order_cancellation,code_switched,True,formal,medium
2958,order packing hudai cha aba cancel garna allow garcha?,order_cancellation,code_switched,True,informal,hard
2959,cancellation request deny vayo system error le garda.,order_cancellation,code_switched,True,neutral,medium
2960,address galat enter vayo so I need to void this order.,order_cancellation,code_switched,True,formal,medium
2961,Has my shipment been held back by the regional customs authority?,delayed_delivery,english,False,formal,hard
2962,The driver was supposed to come today but the tracking rescheduled itself.,delayed_delivery,english,False,neutral,medium
2963,too late bro,delayed_delivery,english,False,informal,easy
2964,I am writing to express my dissatisfaction with the severe delay.,delayed_delivery,english,False,formal,medium
2965,के मेरो सामान क्षेत्रीय भन्सार कार्यालयले रोकेर राखेको हो?,delayed_delivery,nepali_devanagari,False,formal,hard
2966,ड्राइभर आज आउनुपर्ने तर ट्र्याकिङमा आफैं दिन सरेछ।,delayed_delivery,nepali_devanagari,False,neutral,medium
2967,धेरै नै ढिला भइसक्यो यार।,delayed_delivery,nepali_devanagari,False,informal,easy
2968,डेलिभरीमा यति धेरै ढिलाइ भएकोमा म मेरो असन्तुष्टि व्यक्त गर्दैछु।,delayed_delivery,nepali_devanagari,False,formal,medium
2969,k mero saman kshetriya bhansar karyalaya le rokera rakheko ho?,delayed_delivery,romanized_nepali,False,formal,hard
2970,driver aaja auparne tara tracking ma aafai din sarexa.,delayed_delivery,romanized_nepali,False,neutral,medium
2971,dherai nai dhila vaisakyo yaar.,delayed_delivery,romanized_nepali,False,informal,easy
2972,delivery ma yati dherai dhilai vayekoma ma mero asantusti byakta gardaixu.,delayed_delivery,romanized_nepali,False,formal,medium
2973,regional customs authority le shipment hold back gareko ho?,delayed_delivery,code_switched,True,formal,hard
2974,driver aaja auna parne but tracking automatically rescheduled bhayo.,delayed_delivery,code_switched,True,neutral,medium
2975,too late vaisakyo delivery ma I don't need it anymore.,delayed_delivery,code_switched,True,informal,easy
2976,severe delay vayeko le I am expressing my strong dissatisfaction.,delayed_delivery,code_switched,True,formal,medium
2977,logistics issue le ETA push bhako cha bhanne message aayo.,delayed_delivery,code_switched,True,neutral,hard
2978,ek week dekhi in-transit matra cha movement zero cha.,delayed_delivery,code_switched,True,informal,medium
2979,weather disruption le garda courier operations postpone vako ho?,delayed_delivery,code_switched,True,formal,medium
2980,promise gareko delivery SLA completely breach bhayo ni.,delayed_delivery,code_switched,True,neutral,hard
2981,The item received has a completely different part number than the invoice.,wrong_item,english,False,formal,hard
2982,I got a men's jacket but I specifically selected the women's section.,wrong_item,english,False,neutral,medium
2983,this is the wrong thing,wrong_item,english,False,informal,easy
2984,"Instead of the 500ml bottle, I was delivered the 250ml one.",wrong_item,english,False,neutral,medium
2985,प्राप्त भएको सामानको पार्ट नम्बर बिलमा भएको भन्दा पूरै फरक छ।,wrong_item,nepali_devanagari,False,formal,hard
2986,मैले महिलाको ज्याकेट छानेको थिएँ तर पुरुषको ज्याकेट पठाइएछ।,wrong_item,nepali_devanagari,False,neutral,medium
2987,यो त गलत सामान हो।,wrong_item,nepali_devanagari,False,informal,easy
2988,५०० एमएलको बोतलको सट्टा २५० एमएलको बोतल पो ल्याइदियो त।,wrong_item,nepali_devanagari,False,neutral,medium
2989,prapta vayeko saman ko part number bill ma vayeko vanda purai farak xa.,wrong_item,romanized_nepali,False,formal,hard
2990,maile mahila ko jacket chaneko thiye tara purush ko jacket pathaiexa.,wrong_item,romanized_nepali,False,neutral,medium
2991,yo ta galat saman ho.,wrong_item,romanized_nepali,False,informal,easy
2992,500ml ko bottle ko satta 250ml ko bottle po lyaidiyo ta.,wrong_item,romanized_nepali,False,neutral,medium
2993,item ko part number invoice sanga completely different cha.,wrong_item,code_switched,True,formal,hard
2994,women's section bata select gareko men's jacket deliver bhayo.,wrong_item,code_switched,True,neutral,medium
